Buy Time,Buy Price,Take Profit,Stop Loss,Close,Close Time,%
2025-03-02 03:35:00,85930.21,87648.81420000001,85070.9079,86201.46,2025-03-02 04:00:00,0.32%
2025-03-02 04:30:00,85991.81,87711.6462,85131.8919,86145.55,2025-03-02 05:10:00,0.18%
2025-03-02 05:30:00,86208.45,87932.61899999999,85346.3655,86177.16,2025-03-02 05:50:00,-0.04%
2025-03-02 06:05:00,86354.07,88081.1514,85490.52930000001,86296.79,2025-03-02 06:20:00,-0.07%
2025-03-02 06:35:00,86365.62,88092.93239999999,85501.9638,86283.23,2025-03-02 06:40:00,-0.10%
2025-03-02 06:45:00,86332.71,88059.36420000001,85469.38290000001,86347.26,2025-03-02 07:10:00,0.02%
2025-03-02 07:40:00,85908.45,87626.61899999999,85049.3655,86088.91,2025-03-02 08:50:00,0.21%
2025-03-02 09:25:00,85769.58,87484.9716,84911.8842,86009.45,2025-03-02 10:25:00,0.28%
2025-03-02 10:55:00,86005.11,87725.2122,85145.0589,86040.35,2025-03-02 11:10:00,0.04%
2025-03-02 11:20:00,86171.43,87894.85859999999,85309.71569999999,86317.68,2025-03-02 11:35:00,0.17%
2025-03-02 12:25:00,86328.99,88055.56980000001,85465.7001,86371.45,2025-03-02 12:45:00,0.05%
2025-03-02 13:15:00,85888.35,87606.11700000001,85029.46650000001,85860.67,2025-03-02 13:55:00,-0.03%
2025-03-02 14:05:00,85882.44,87600.0888,85023.6156,86100.56,2025-03-02 14:45:00,0.25%
2025-03-02 15:30:00,86028.8,87749.376,85168.512,86087.87,2025-03-02 16:00:00,0.07%
2025-03-02 17:20:00,85973.61,87693.0822,85113.8739,86033.17,2025-03-02 18:05:00,0.07%
2025-03-02 18:35:00,85740.84,87455.6568,84883.4316,85740.45,2025-03-02 19:05:00,-0.00%
2025-03-02 19:25:00,85535.0,87245.7,84679.65,,,
2025-03-02 19:25:00,85535.0,87245.7,84679.65,85263.53,2025-03-02 19:45:00,-0.32%
2025-03-02 19:50:00,85361.64,87068.8728,84508.0236,85223.76,2025-03-02 19:55:00,-0.16%
2025-03-02 20:00:00,85315.79,87022.10579999999,84462.63209999999,88138.09,2025-03-02 20:40:00,3.31%
2025-03-02 21:00:00,87883.39,89641.0578,87004.5561,,,
2025-03-02 21:00:00,87883.39,89641.0578,87004.5561,89187.64,2025-03-02 21:25:00,1.48%
2025-03-02 23:20:00,93989.67,95869.4634,93049.7733,,,
2025-03-02 23:20:00,93989.67,95869.4634,93049.7733,,,
2025-03-02 23:20:00,93989.67,95869.4634,93049.7733,,,
2025-03-02 23:20:00,93989.67,95869.4634,93049.7733,94084.86,2025-03-03 01:15:00,0.10%
2025-03-03 01:50:00,94386.15,96273.87299999999,93442.2885,94095.14,2025-03-03 02:05:00,-0.31%
2025-03-03 02:40:00,94014.02,95894.30040000001,93073.87980000001,94232.92,2025-03-03 03:30:00,0.23%
2025-03-03 03:45:00,94424.77,96313.2654,93480.5223,94325.27,2025-03-03 03:55:00,-0.11%
2025-03-03 04:00:00,94745.23,96640.13459999999,93797.77769999999,94570.54,2025-03-03 04:10:00,-0.18%
2025-03-03 04:35:00,94487.97,96377.7294,93543.0903,94302.0,2025-03-03 04:50:00,-0.20%
2025-03-03 05:15:00,93825.85,95702.36700000001,92887.59150000001,93349.24,2025-03-03 05:55:00,-0.51%
2025-03-03 06:15:00,92948.27,94807.2354,92018.78730000001,92956.55,2025-03-03 06:40:00,0.01%
2025-03-03 06:50:00,93038.39,94899.1578,92108.0061,92914.8,2025-03-03 07:05:00,-0.13%
2025-03-03 07:30:00,92842.58,94699.4316,91914.1542,93175.36,2025-03-03 07:50:00,0.36%
2025-03-03 08:30:00,92774.11,94629.5922,91846.3689,92596.08,2025-03-03 08:40:00,-0.19%
2025-03-03 08:50:00,92859.05,94716.231,91930.4595,92665.52,2025-03-03 09:05:00,-0.21%
2025-03-03 09:10:00,92717.76,94572.1152,91790.5824,92704.87,2025-03-03 09:25:00,-0.01%
2025-03-03 09:40:00,92805.17,94661.2734,91877.1183,92976.0,2025-03-03 10:15:00,0.18%
2025-03-03 11:25:00,92810.69,94666.9038,91882.5831,92109.02,2025-03-03 12:40:00,-0.76%
2025-03-03 13:35:00,91937.3,93776.046,91017.927,91557.03,2025-03-03 13:45:00,-0.41%
2025-03-03 14:00:00,91560.98,93392.19959999999,90645.37019999999,91738.25,2025-03-03 14:45:00,0.19%
2024-08-09 14:45:00,60333.86,62143.8758,59730.5214,85605.52,2025-03-02 01:45:00,41.89%
2025-03-02 01:50:00,85648.37,88217.8211,84791.8863,85597.72,2025-03-02 02:00:00,-0.06%
2025-03-02 02:25:00,85677.02,88247.3306,84820.2498,85896.73,2025-03-02 03:20:00,0.26%
2025-03-02 03:25:00,86030.33,88611.2399,85170.0267,85964.27,2025-03-02 04:05:00,-0.08%
2025-03-02 04:50:00,86129.34,88713.2202,85268.0466,86296.79,2025-03-02 06:20:00,0.19%
2025-03-02 18:35:00,85740.84,88313.0652,84883.4316,85295.61,2025-03-02 19:35:00,-0.52%
2025-03-02 20:25:00,86442.38,89035.6514,85577.9562,91601.99,2025-03-02 21:55:00,5.97%
2025-03-03 15:20:00,92036.81,94797.9143,91116.44189999999,,,
2025-03-03 15:20:00,92036.81,94797.9143,91116.44189999999,,,
2025-03-03 15:20:00,92036.81,94797.9143,91116.44189999999,,,
2025-03-03 15:20:00,92036.81,94797.9143,91116.44189999999,92422.6,2025-03-03 15:50:00,0.42%
2025-03-02 18:35:00,85740.84,87455.6568,84883.4316,85263.53,2025-03-02 19:45:00,-0.56%
2025-03-02 20:20:00,85454.33,87163.4166,84599.7867,94386.71,2025-03-02 22:45:00,10.45%
2025-03-03 15:20:00,92040.33,93881.1366,91119.9267,92314.31,2025-03-03 15:40:00,0.30%
2025-03-02 20:25:00,86442.38,88171.2276,85577.9562,93925.51,2025-03-02 23:05:00,8.66%
2025-03-03 01:50:00,94386.15,96273.87299999999,93442.2885,94376.65,2025-03-03 02:00:00,-0.01%
2025-03-03 16:50:00,92602.06,94454.1012,91676.0394,,,
2025-03-03 14:00:00,91560.98,94307.8094,89729.7604,91533.46,2025-03-03 15:10:00,-0.03%
2025-03-03 15:20:00,92040.33,94801.5399,90199.5234,92513.53,2025-03-03 16:35:00,0.51%
2025-03-03 16:50:00,92585.6,95363.168,90733.888,92993.56,2025-03-03 17:15:00,0.44%
2025-03-03 17:40:00,93043.9,95835.21699999999,91183.022,,,
2025-03-03 17:40:00,93043.9,95835.21699999999,91183.022,,,
2025-03-02 22:05:00,91728.93,94480.79789999999,89894.3514,93586.61,2025-03-02 23:15:00,2.03%
2025-03-03 00:30:00,93269.69,96067.7807,91404.2962,94084.86,2025-03-03 01:15:00,0.87%
2025-03-03 17:40:00,93043.9,95835.21699999999,91183.022,,,
2025-03-03 17:40:00,93043.9,95835.21699999999,91183.022,,,
2025-03-03 17:40:00,93043.9,95835.21699999999,91183.022,,,
2025-03-03 17:40:00,93043.9,95835.21699999999,91183.022,,,
2025-03-03 17:40:00,93043.9,95835.21699999999,91183.022,,,
2025-03-03 17:40:00,93043.9,95835.21699999999,91183.022,,,
2025-03-03 17:40:00,93043.9,95835.21699999999,91183.022,,,
2025-03-03 17:40:00,93043.9,95835.21699999999,91183.022,,,
2025-03-03 17:40:00,93043.9,95835.21699999999,91183.022,,,
2025-03-03 17:40:00,93043.9,95835.21699999999,91183.022,,,
2025-03-03 17:40:00,93043.9,95835.21699999999,91183.022,,,
2025-03-02 22:25:00,93121.39,95915.03169999999,91258.9622,93586.61,2025-03-02 23:15:00,0.50%
2025-03-03 03:50:00,94511.29,97346.62869999999,92621.0642,94325.27,2025-03-03 03:55:00,-0.20%
2025-03-03 15:00:00,91934.42,94692.4526,90095.7316,91713.87,2025-03-03 15:05:00,-0.24%
2025-03-03 15:20:00,92040.33,94801.5399,90199.5234,92598.86,2025-03-03 16:40:00,0.61%
2025-03-03 17:00:00,93221.29,96017.92869999999,91356.8642,92914.71,2025-03-03 17:25:00,-0.33%
2025-03-03 17:40:00,93043.9,95835.21699999999,91183.022,93504.86,2025-03-03 18:45:00,0.50%
2025-03-03 15:15:00,91658.2,94407.946,89825.036,92010.9,2025-03-03 15:29:00,0.38%
2025-03-03 15:37:00,92361.91,95132.7673,90514.6718,92305.96,2025-03-03 15:43:00,-0.06%
2025-03-03 15:44:00,92314.31,95083.7393,90468.0238,92359.08,2025-03-03 15:50:00,0.05%
2025-03-03 15:53:00,92392.29,95164.0587,90544.4442,92509.56,2025-03-03 16:02:00,0.13%
2025-03-03 16:06:00,92535.98,95312.0594,90685.2604,92754.08,2025-03-03 16:11:00,0.24%
2025-03-03 16:13:00,92806.04,95590.2212,90949.91919999999,92754.65,2025-03-03 16:14:00,-0.06%
2025-03-03 16:20:00,92750.28,95532.7884,90895.2744,92678.81,2025-03-03 16:32:00,-0.08%
2025-03-03 16:38:00,92543.28,95319.5784,90692.4144,92645.12,2025-03-03 16:48:00,0.11%
2025-03-03 16:51:00,92707.54,95488.7662,90853.38919999999,92638.54,2025-03-03 16:53:00,-0.07%
2025-03-03 16:57:00,92702.77,95483.85310000001,90848.7146,93221.29,2025-03-03 17:04:00,0.56%
2025-03-03 17:14:00,93185.18,95980.73539999999,91321.4764,93206.56,2025-03-03 17:15:00,0.02%
2025-03-03 17:20:00,93021.34,95811.98019999999,91160.9132,93047.8,2025-03-03 17:26:00,0.03%
2025-03-03 17:30:00,92979.63,95769.01890000001,91120.0374,92892.99,2025-03-03 17:38:00,-0.09%
2025-03-03 17:41:00,93000.29,95790.2987,91140.2842,93158.31,2025-03-03 17:49:00,0.17%
2025-03-03 17:56:00,93008.95,95799.2185,91148.771,93229.08,2025-03-03 18:05:00,0.24%
2025-03-03 18:16:00,93002.3,95792.369,91142.254,92991.63,2025-03-03 18:19:00,-0.01%
2025-03-03 18:21:00,93010.35,95800.66050000001,91150.14300000001,93159.05,2025-03-03 18:26:00,0.16%
2025-03-03 18:33:00,93229.62,96026.5086,91365.0276,93186.01,2025-03-03 18:35:00,-0.05%
2025-03-03 18:38:00,93286.18,96084.76539999999,91420.4564,93547.28,2025-03-03 18:45:00,0.28%
2025-03-03 18:49:00,93504.86,96310.0058,91634.7628,93429.69,2025-03-03 18:50:00,-0.08%
2025-03-03 18:53:00,93352.76,96153.3428,91485.70479999999,93449.74,2025-03-03 19:01:00,0.10%
2025-03-03 19:03:00,93618.64,96427.1992,91746.2672,93484.68,2025-03-03 19:06:00,-0.14%
2025-03-03 19:10:00,93703.26,96514.3578,91829.1948,,,
2025-03-03 16:22:00,92717.63,95499.15890000001,90863.2774,92678.81,2025-03-03 16:32:00,-0.04%
2025-03-03 17:14:00,93185.18,95980.73539999999,91321.4764,93106.27,2025-03-03 17:16:00,-0.08%
2025-03-03 17:21:00,93034.86,95825.90580000001,91174.1628,93047.8,2025-03-03 17:26:00,0.01%
2025-03-03 17:32:00,92837.95,95623.0885,90981.19099999999,92892.99,2025-03-03 17:38:00,0.06%
2025-03-03 17:57:00,93032.29,95823.25869999999,91171.6442,93201.87,2025-03-03 18:06:00,0.18%
2025-03-03 18:22:00,93046.57,95837.96710000001,91185.6386,93159.05,2025-03-03 18:26:00,0.12%
2025-03-03 18:33:00,93229.62,96026.5086,91365.0276,93210.43,2025-03-03 18:36:00,-0.02%
2025-03-03 18:38:00,93286.18,96084.76539999999,91420.4564,93422.96,2025-03-03 18:46:00,0.15%
2025-03-03 18:49:00,93504.86,96310.0058,91634.7628,93292.77,2025-03-03 18:51:00,-0.23%
2025-03-03 19:11:00,93730.47,96542.3841,91855.8606,92578.53,2025-03-03 16:45:00,-1.23%
2025-03-03 17:00:00,93221.29,96017.92869999999,91356.8642,92926.73,2025-03-03 17:35:00,-0.32%
2025-03-03 17:40:00,93043.9,95835.21699999999,91183.022,93411.45,2025-03-03 18:50:00,0.40%
2025-03-03 19:10:00,93663.51,96473.4153,91790.2398,,,
2025-03-03 15:16:00,91907.98,93286.59969999999,89610.2805,92010.9,2025-03-03 15:29:00,0.11%
2025-03-03 15:44:00,92314.31,93699.02464999999,90006.45225,92328.05,2025-03-03 15:51:00,0.01%
2025-03-03 16:06:00,92535.98,93924.01969999999,90222.5805,92747.35,2025-03-03 16:12:00,0.23%
2025-03-03 19:10:00,93663.51,95068.46265,91321.92224999999,87052.84,2025-03-05 09:25:00,-7.06%
2025-03-05 10:10:00,87180.3,88488.00450000001,85000.7925,86959.3,2025-03-05 10:20:00,-0.25%
2025-03-05 10:30:00,87034.92,88340.4438,84859.04699999999,87512.93,2025-03-05 11:55:00,0.55%
2025-03-05 12:50:00,87647.12,88961.8268,85455.942,87664.67,2025-03-05 13:05:00,0.02%
2025-03-05 13:25:00,87793.25,89110.14875,85598.41875,,,
2025-03-05 13:25:00,87793.25,89110.14875,85598.41875,,,
2025-03-05 09:35:00,86991.07,87860.9807,85251.2486,86979.5,2025-03-05 09:45:00,-0.01%
2025-03-05 09:52:00,87059.28,87929.8728,85318.0944,86985.22,2025-03-05 09:53:00,-0.09%
2025-03-05 10:06:00,86930.52,87799.8252,85191.9096,87111.84,2025-03-05 10:10:00,0.21%
2025-03-05 10:20:00,87025.47,87895.7247,85284.9606,87005.74,2025-03-05 10:33:00,-0.02%
2025-03-05 10:46:00,87041.5,87911.915,85300.67,87234.78,2025-03-05 10:55:00,0.22%
2025-03-05 11:04:00,87138.5,88009.885,85395.73,87116.11,2025-03-05 11:08:00,-0.03%
2025-03-05 11:12:00,87064.22,87934.8622,85322.9356,87070.97,2025-03-05 11:20:00,0.01%
2025-03-05 11:22:00,87143.12,88014.5512,85400.2576,87162.77,2025-03-05 11:28:00,0.02%
2025-03-05 11:54:00,87513.69,88388.8269,85763.4162,87542.86,2025-03-05 11:58:00,0.03%
2025-03-05 12:01:00,87633.19,88509.5219,85880.52620000001,87630.36,2025-03-05 12:03:00,-0.00%
2025-03-05 12:08:00,87647.63,88524.1063,85894.6774,87598.96,2025-03-05 12:11:00,-0.06%
2025-03-05 12:16:00,87475.22,88349.9722,85725.7156,87487.86,2025-03-05 12:30:00,0.01%
2025-03-05 12:33:00,87592.1,88468.02100000001,85840.258,87540.15,2025-03-05 12:38:00,-0.06%
2025-03-05 12:42:00,87517.69,88392.86690000001,85767.3362,87456.74,2025-03-05 12:45:00,-0.07%
2025-03-05 12:48:00,87581.35,88457.16350000001,85829.72300000001,87644.98,2025-03-05 12:51:00,0.07%
2025-03-05 13:03:00,87738.0,88615.38,85983.24,87692.76,2025-03-05 13:05:00,-0.05%
2025-03-05 13:08:00,87758.64,88636.2264,86003.4672,87664.67,2025-03-05 13:09:00,-0.11%
2025-03-05 13:10:00,87753.22,88630.7522,85998.1556,87749.3,2025-03-05 13:11:00,-0.00%
2025-03-05 13:14:00,87785.13,88662.9813,86029.4274,87747.34,2025-03-05 13:15:00,-0.04%
2025-03-05 13:18:00,87815.86,88694.0186,86059.5428,87828.64,2025-03-05 13:22:00,0.01%
2025-03-05 13:28:00,87785.39,88663.2439,86029.6822,87737.02,2025-03-05 13:30:00,-0.06%
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 13:25:00,87793.25,89110.14875,85598.41875,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 13:25:00,87793.25,89110.14875,85598.41875,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 13:25:00,87793.25,89110.14875,85598.41875,87868.04,2025-03-05 13:45:00,0.09%
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 14:05:00,88212.82,89536.0123,86007.4995,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,,,
2025-03-05 14:05:00,88212.82,89536.0123,86007.4995,87894.41,2025-03-05 13:45:00,-0.36%
2025-03-05 14:05:00,88242.01,89565.64014999999,86035.95975,,,
2025-03-05 13:31:00,87800.54,88678.54539999999,86044.52919999999,88371.25,2025-03-05 14:16:00,0.65%
2025-03-05 14:05:00,88242.01,89565.64014999999,86035.95975,,,
2025-03-05 09:38:00,87098.0,89710.94,82743.1,87003.23,2025-03-05 09:41:00,-0.11%
2025-03-05 10:08:00,87130.46,89744.3738,82773.937,86950.42,2025-03-05 10:22:00,-0.21%
2025-03-05 10:30:00,87007.25,89617.4675,82656.8875,87035.66,2025-03-05 10:42:00,0.03%
2025-03-05 10:48:00,87100.19,89713.1957,82745.1805,87234.78,2025-03-05 10:55:00,0.15%
2025-03-05 13:31:00,87800.54,90434.55619999999,83410.51299999999,87790.45,2025-03-05 13:36:00,-0.01%
2025-03-05 13:39:00,87872.66,90508.8398,83479.027,87864.98,2025-03-05 13:46:00,-0.01%
2025-03-05 13:49:00,87894.41,90531.2423,83499.68950000001,87896.25,2025-03-05 13:53:00,0.00%
2025-03-05 13:58:00,87748.78,90381.24339999999,83361.341,88173.18,2025-03-05 14:11:00,0.48%
2025-03-05 14:15:00,88423.79,91076.50369999999,84002.6005,88309.52,2025-03-05 14:16:00,-0.13%
2025-03-05 14:20:00,88352.46,91003.0338,83934.837,86424.92,2025-03-08 14:26:00,-2.18%
2025-03-08 14:27:00,86449.78,89043.2734,82127.291,86076.58,2025-03-08 15:03:00,-0.43%
2025-03-08 15:15:00,86102.11,88685.1733,81797.0045,86274.55,2025-03-08 15:31:00,0.20%
2025-03-08 15:35:00,86300.78,88889.8034,81985.741,86265.18,2025-03-08 15:36:00,-0.04%
2025-03-08 15:40:00,86209.75,88796.0425,81899.2625,86233.95,2025-03-08 15:46:00,0.03%
2025-03-08 15:49:00,86260.86,88848.6858,81947.817,86231.09,2025-03-08 15:50:00,-0.03%
2025-03-08 15:54:00,86176.65,88761.94949999999,81867.81749999999,86155.44,2025-03-08 16:00:00,-0.02%
2025-03-08 16:05:00,86101.25,88684.2875,81796.1875,86042.31,2025-03-08 16:08:00,-0.07%
2025-03-08 16:12:00,85922.61,88500.2883,81626.4795,85866.04,2025-03-08 16:19:00,-0.07%
2025-03-08 16:21:00,85967.54,88546.56619999999,81669.163,85911.93,2025-03-08 16:24:00,-0.06%
2025-03-08 16:38:00,85943.4,88521.70199999999,81646.23,85873.54,2025-03-08 16:40:00,-0.08%
2025-03-08 16:43:00,85884.04,88460.5612,81589.83799999999,85881.91,2025-03-08 16:47:00,-0.00%
2025-03-08 16:51:00,85908.59,88485.8477,81613.1605,85879.48,2025-03-08 16:54:00,-0.03%
2025-03-08 16:55:00,85913.89,88491.3067,81618.1955,85965.36,2025-03-08 16:58:00,0.06%
2025-03-08 17:11:00,85924.64,88502.3792,81628.408,85994.19,2025-03-08 17:16:00,0.08%
2025-03-08 17:17:00,86116.61,88700.1083,81810.7795,86141.82,2025-03-08 17:20:00,0.03%
2025-03-08 17:22:00,86230.88,88817.8064,81919.33600000001,86238.36,2025-03-08 17:27:00,0.01%
2025-03-08 17:33:00,86174.16,88759.3848,81865.452,86272.17,2025-03-08 17:38:00,0.11%
2025-03-08 17:39:00,86328.88,88918.7464,82012.436,86369.33,2025-03-08 17:42:00,0.05%
2025-03-08 17:51:00,86245.83,88833.2049,81933.5385,,,
2025-03-08 15:40:00,86265.66,88853.62980000001,81952.37700000001,86180.21,2025-03-08 15:55:00,-0.10%
2025-03-08 17:00:00,86095.01,88677.8603,81790.2595,86204.46,2025-03-08 18:10:00,0.13%
2025-03-08 18:25:00,86389.83,88981.5249,82070.3385,86333.52,2025-03-08 18:35:00,-0.07%
2025-03-08 18:50:00,86388.18,88979.82539999999,82068.771,86353.65,2025-03-08 18:55:00,-0.04%
2025-03-08 19:00:00,86375.72,88966.99160000001,82056.93400000001,86387.55,2025-03-08 19:15:00,0.01%
2025-03-08 19:25:00,86502.42,89097.4926,82177.299,,,
2025-03-08 19:25:00,86502.42,89097.4926,82177.299,86374.47,2025-03-08 19:45:00,-0.15%
2025-03-08 20:05:00,86353.43,88944.03289999999,82035.7585,86459.7,2025-03-08 20:50:00,0.12%
2025-03-08 17:00:00,86095.01,88677.8603,81790.2595,86281.21,2025-03-08 17:45:00,0.22%
2025-03-08 18:25:00,86389.83,88981.5249,82070.3385,86377.15,2025-03-08 19:55:00,-0.01%
